"c1" "c2" "k" "h1" "h2" "ph1" "ph2" "kin.type" "plod"
2010 2012 0 2 4 0.5 0.5 "up" -0.029
2010 2013 0 2 4 0.5 0.5 "up" -0.036
2010 2013 0 2 4 0.5 0.5 "up" -0.018
2010 2013 0 2 2 0.5 0.5 "up" -0.033
2010 2013 0 2 2 0.5 0.5 "up" -0.024
2010 2013 0 2 4 0.5 0.5 "up" -0.04
2010 2014 0 2 2 0.5 0.5 "up" -0.033
2010 2013 0 2 2 0.5 0.5 "up" -0.036
2010 2013 0 2 2 0.5 0.5 "up" -0.02
2010 2014 0 2 2 0.5 0.5 "up" -0.035
2010 2014 0 2 2 0.5 0.5 "up" -0.025
2010 2014 0 2 4 0.5 0.5 "up" -0.023
2010 2013 0 2 4 0.5 0.5 "up" -0.01
2010 2014 0 2 2 0.5 0.5 "up" -0.029
2010 2013 0 2 4 0.5 0.5 "up" -0.027
2010 2014 0 2 4 0.5 0.5 "up" -0.023
2010 2014 0 2 4 0.5 0.5 "up" -0.026
2010 2014 0 2 4 0.5 0.5 "up" -0.041
2010 2014 0 2 2 0.5 0.5 "up" -0.029
2010 2014 0 2 2 0.5 0.5 "up" -0.03
2010 2014 0 2 4 0.5 0.5 "up" -0.027
2010 2014 0 2 4 0.5 0.5 "up" -0.024
2010 2014 0 2 2 0.5 0.5 "up" -0.041
2010 2014 0 2 2 0.5 0.5 "up" -0.03
2010 2014 0 2 4 0.5 0.5 "up" -0.036
2010 2014 0 2 4 0.5 0.5 "up" -0.033
2010 2014 0 2 4 0.5 0.5 "up" -0.013
2010 2014 0 2 4 0.5 0.5 "up" -0.032
2010 2014 0 2 4 0.5 0.5 "up" -0.022
2010 2014 0 2 2 0.5 0.5 "up" -0.036
2010 2014 0 2 4 0.5 0.5 "up" -0.027
2010 2012 0 2 2 0.5 0.5 "up" -0.034
2010 2014 0 2 4 0.5 0.5 "up" -0.031
2010 2014 0 2 2 0.5 0.5 "up" -0.025
2010 2014 0 2 2 0.5 0.5 "up" -0.033
2011 2009 0 4 4 0.5 0.5 "up" -0.025
2011 2008 0 4 2 0.5 0.5 "up" -0.035
2011 2011 0 4 4 0.5 0.5 "up" -0.016
2011 2013 0 4 2 0.5 0.5 "up" -0.046
2011 2007 0 4 2 0.5 0.5 "up" -0.022
2011 2012 0 4 4 0.5 0.5 "up" -0.034
2011 2013 0 4 4 0.5 0.5 "up" -0.015
2011 2013 0 4 2 0.5 0.5 "up" -0.026
2011 2013 0 4 4 0.5 0.5 "up" -0.029
2011 2013 0 4 2 0.5 0.5 "up" -0.037
2011 2013 0 4 2 0.5 0.5 "up" -0.029
2011 2013 0 4 4 0.5 0.5 "up" -0.017
2011 2011 0 4 2 0.5 0.5 "up" -0.017
2011 2008 0 4 4 0.5 0.5 "up" -0.039
2011 2011 0 4 2 0.5 0.5 "up" -0.029
2011 2013 0 4 2 0.5 0.5 "up" -0.034
2011 2013 0 4 2 0.5 0.5 "up" -0.044
2011 2013 0 4 4 0.5 0.5 "up" -0.028
2011 2013 0 4 2 0.5 0.5 "up" -0.038
2011 2009 0 4 4 0.5 0.5 "up" -0.024
2011 2013 0 4 4 0.5 0.5 "up" -0.044
2011 2013 0 4 4 0.5 0.5 "up" -0.031
2011 2013 0 4 4 0.5 0.5 "up" -0.025
2011 2013 0 4 2 0.5 0.5 "up" -0.037
2011 2014 0 4 2 0.5 0.5 "up" -0.031
2011 2014 0 4 2 0.5 0.5 "up" -0.02
2011 2013 0 4 4 0.5 0.5 "up" -0.033
2011 2010 0 4 4 0.5 0.5 "up" -0.027
2011 2014 0 4 4 0.5 0.5 "up" -0.037
2011 2014 0 4 4 0.5 0.5 "up" -0.015
2011 2014 0 4 2 0.5 0.5 "up" -0.032
2011 2014 0 4 2 0.5 0.5 "up" -0.037
2011 2012 0 4 4 0.5 0.5 "up" -0.026
2011 2012 0 4 4 0.5 0.5 "up" -0.035
2011 2009 0 4 2 0.5 0.5 "up" -0.038
2011 2013 0 4 4 0.5 0.5 "up" -0.03
2011 2013 0 4 2 0.5 0.5 "up" -0.035
2011 2013 0 4 2 0.5 0.5 "up" -0.031
2011 2011 0 4 4 0.5 0.5 "up" -0.022
2011 2013 0 4 4 0.5 0.5 "up" -0.027
2011 2012 0 4 2 0.5 0.5 "up" -0.037
2011 2013 0 4 2 0.5 0.5 "up" -0.028
2011 2013 0 4 4 0.5 0.5 "up" -0.028
2011 2013 0 4 2 0.5 0.5 "up" -0.022
2011 2013 0 4 4 0.5 0.5 "up" -0.026
2011 2013 0 4 4 0.5 0.5 "up" -0.028
2011 2013 0 4 4 0.5 0.5 "up" -0.024
2011 2013 0 4 2 0.5 0.5 "up" -0.027
2011 2013 0 4 2 0.5 0.5 "up" -0.052
2011 2013 0 4 2 0.5 0.5 "up" -0.042
2011 2013 0 4 2 0.5 0.5 "up" -0.028
2011 2013 0 4 2 0.5 0.5 "up" -0.037
2011 2011 0 4 4 0.5 0.5 "up" -0.027
2011 2013 0 4 2 0.5 0.5 "up" -0.025
2011 2013 0 4 4 0.5 0.5 "up" -0.04
2011 2012 0 4 2 0.5 0.5 "up" -0.017
2011 2013 0 4 4 0.5 0.5 "up" -0.036
2011 2013 0 4 4 0.5 0.5 "up" -0.036
2011 2010 0 4 2 0.5 0.5 "up" -0.04
2011 2013 0 4 2 0.5 0.5 "up" -0.031
2011 2012 0 4 4 0.5 0.5 "up" -0.033
2011 2013 0 4 2 0.5 0.5 "up" -0.041
2011 2013 0 4 4 0.5 0.5 "up" -0.033
2011 2013 0 4 2 0.5 0.5 "up" -0.025
2011 2013 0 4 4 0.5 0.5 "up" -0.039
2011 2010 0 4 4 0.5 0.5 "up" -0.023
2011 2012 0 4 2 0.5 0.5 "up" -0.033
2011 2013 0 4 4 0.5 0.5 "up" -0.025
2011 2012 0 4 2 0.5 0.5 "up" -0.037
2011 2012 0 4 4 0.5 0.5 "up" -0.03
2011 2013 0 4 4 0.5 0.5 "up" -0.024
2011 2013 0 4 4 0.5 0.5 "up" -0.031
2011 2013 0 4 2 0.5 0.5 "up" -0.044
2011 2013 0 4 2 0.5 0.5 "up" -0.028
2011 2013 0 4 4 0.5 0.5 "up" -0.026
2011 2014 0 4 2 0.5 0.5 "up" -0.036
2011 2013 0 4 2 0.5 0.5 "up" -0.034
2011 2013 0 4 2 0.5 0.5 "up" -0.033
2011 2014 0 4 2 0.5 0.5 "up" -0.029
2011 2014 0 4 2 0.5 0.5 "up" -0.034
2011 2014 0 4 4 0.5 0.5 "up" -0.047
2011 2013 0 4 4 0.5 0.5 "up" -0.016
2011 2014 0 4 2 0.5 0.5 "up" -0.012
2011 2013 0 4 4 0.5 0.5 "up" -0.045
2011 2014 0 4 4 0.5 0.5 "up" -0.029
2011 2014 0 4 4 0.5 0.5 "up" -0.027
2011 2014 1 4 4 0.5 0.5 "hsp" 0.02
2011 2014 0 4 2 0.5 0.5 "up" -0.035
2011 2014 0 4 2 0.5 0.5 "up" -0.016
2011 2014 0 4 4 0.5 0.5 "up" -0.014
2011 2014 0 4 4 0.5 0.5 "up" -0.036
2011 2014 0 4 2 0.5 0.5 "up" -0.024
2011 2014 0 4 2 0.5 0.5 "up" -0.046
2011 2014 0 4 4 0.5 0.5 "up" -0.029
2011 2014 0 4 4 0.5 0.5 "up" -0.014
2011 2014 0 4 4 0.5 0.5 "up" -0.031
2011 2014 0 4 4 0.5 0.5 "up" -0.025
2011 2014 0 4 4 0.5 0.5 "up" -0.027
2011 2014 0 4 2 0.5 0.5 "up" -0.035
2011 2014 0 4 4 0.5 0.5 "up" -0.035
2011 2012 0 4 2 0.5 0.5 "up" -0.042
2011 2014 0 4 4 0.5 0.5 "up" -0.018
2011 2014 0 4 2 0.5 0.5 "up" -0.022
2011 2014 0 4 2 0.5 0.5 "up" -0.037
2009 2008 0 4 2 0.5 0.5 "up" -0.035
2009 2011 0 4 4 0.5 0.5 "up" -0.019
2009 2013 0 4 2 0.5 0.5 "up" -0.025
2009 2007 0 4 2 0.5 0.5 "up" -0.036
2009 2012 0 4 4 0.5 0.5 "up" -0.04
2009 2013 0 4 4 0.5 0.5 "up" -0.02
2009 2013 0 4 2 0.5 0.5 "up" -0.033
2009 2013 0 4 4 0.5 0.5 "up" -0.029
2009 2013 0 4 2 0.5 0.5 "up" -0.034
2009 2013 0 4 2 0.5 0.5 "up" -0.021
2009 2013 0 4 4 0.5 0.5 "up" -0.039
2009 2011 0 4 2 0.5 0.5 "up" -0.028
2009 2008 0 4 4 0.5 0.5 "up" -0.036
2009 2011 0 4 2 0.5 0.5 "up" -0.031
2009 2013 0 4 2 0.5 0.5 "up" -0.019
2009 2013 0 4 2 0.5 0.5 "up" -0.022
2009 2013 0 4 4 0.5 0.5 "up" -0.047
2009 2013 0 4 2 0.5 0.5 "up" -0.028
2009 2009 0 4 4 0.5 0.5 "up" -0.04
2009 2013 0 4 4 0.5 0.5 "up" -0.034
2009 2013 0 4 4 0.5 0.5 "up" -0.033
2009 2013 0 4 4 0.5 0.5 "up" -0.029
2009 2013 0 4 2 0.5 0.5 "up" -0.03
2009 2014 0 4 2 0.5 0.5 "up" -0.034
2009 2014 0 4 2 0.5 0.5 "up" -0.021
2009 2013 0 4 4 0.5 0.5 "up" -0.04
2009 2010 0 4 4 0.5 0.5 "up" -0.02
2009 2014 0 4 4 0.5 0.5 "up" -0.023
2009 2014 0 4 4 0.5 0.5 "up" -0.031
2009 2014 0 4 2 0.5 0.5 "up" -0.037
2009 2014 0 4 2 0.5 0.5 "up" -0.031
2009 2012 0 4 4 0.5 0.5 "up" -0.031
2009 2012 1 4 4 0.5 0.5 "hsp" 0.037
2009 2009 0 4 2 0.5 0.5 "up" -0.041
2009 2013 0 4 4 0.5 0.5 "up" -0.012
2009 2013 0 4 2 0.5 0.5 "up" -0.025
2009 2013 0 4 2 0.5 0.5 "up" -0.041
2009 2011 0 4 4 0.5 0.5 "up" -0.026
2009 2013 0 4 4 0.5 0.5 "up" -0.022
2009 2012 0 4 2 0.5 0.5 "up" -0.034
2009 2013 0 4 2 0.5 0.5 "up" -0.022
2009 2013 0 4 4 0.5 0.5 "up" -0.031
2009 2013 0 4 2 0.5 0.5 "up" -0.02
2009 2013 0 4 4 0.5 0.5 "up" -0.02
2009 2013 0 4 4 0.5 0.5 "up" -0.035
2009 2013 0 4 4 0.5 0.5 "up" -0.032
2009 2013 0 4 2 0.5 0.5 "up" -0.025
2009 2013 0 4 2 0.5 0.5 "up" -0.019
2009 2013 0 4 2 0.5 0.5 "up" -0.03
2009 2013 0 4 2 0.5 0.5 "up" -0.029
2009 2013 0 4 2 0.5 0.5 "up" -0.03
2009 2011 0 4 4 0.5 0.5 "up" -0.032
2009 2013 0 4 2 0.5 0.5 "up" -0.025
2009 2013 0 4 4 0.5 0.5 "up" -0.02
2009 2012 0 4 2 0.5 0.5 "up" -0.028
2009 2013 0 4 4 0.5 0.5 "up" -0.027
2009 2013 0 4 4 0.5 0.5 "up" -0.029
2009 2010 0 4 2 0.5 0.5 "up" -0.047
2009 2013 0 4 2 0.5 0.5 "up" -0.025
2009 2012 0 4 4 0.5 0.5 "up" -0.036
2009 2013 0 4 2 0.5 0.5 "up" -0.033
2009 2013 0 4 4 0.5 0.5 "up" -0.032
2009 2013 0 4 2 0.5 0.5 "up" -0.028
2009 2013 0 4 4 0.5 0.5 "up" -0.023
2009 2010 0 4 4 0.5 0.5 "up" -0.023
2009 2012 0 4 2 0.5 0.5 "up" -0.035
2009 2013 0 4 4 0.5 0.5 "up" -0.031
2009 2012 0 4 2 0.5 0.5 "up" -0.037
2009 2012 0 4 4 0.5 0.5 "up" -0.032
2009 2013 0 4 4 0.5 0.5 "up" -0.036
2009 2013 0 4 4 0.5 0.5 "up" -0.019
2009 2013 0 4 2 0.5 0.5 "up" -0.033
2009 2013 0 4 2 0.5 0.5 "up" -0.034
2009 2013 0 4 4 0.5 0.5 "up" -0.021
2009 2014 0 4 2 0.5 0.5 "up" -0.023
2009 2013 0 4 2 0.5 0.5 "up" -0.028
2009 2013 0 4 2 0.5 0.5 "up" -0.027
2009 2014 0 4 2 0.5 0.5 "up" -0.028
2009 2014 0 4 2 0.5 0.5 "up" -0.027
2009 2014 0 4 4 0.5 0.5 "up" -0.019
2009 2013 0 4 4 0.5 0.5 "up" -0.033
2009 2014 0 4 2 0.5 0.5 "up" -0.029
2009 2013 0 4 4 0.5 0.5 "up" -0.042
2009 2014 0 4 4 0.5 0.5 "up" -0.03
2009 2014 0 4 4 0.5 0.5 "up" -0.038
2009 2014 0 4 4 0.5 0.5 "up" -0.029
2009 2014 0 4 2 0.5 0.5 "up" -0.032
2009 2014 0 4 2 0.5 0.5 "up" -0.031
2009 2014 0 4 4 0.5 0.5 "up" -0.025
2009 2014 0 4 4 0.5 0.5 "up" -0.037
2009 2014 0 4 2 0.5 0.5 "up" -0.03
2009 2014 0 4 2 0.5 0.5 "up" -0.026
2009 2014 0 4 4 0.5 0.5 "up" -0.034
2009 2014 0 4 4 0.5 0.5 "up" -0.025
2009 2014 0 4 4 0.5 0.5 "up" -0.023
2009 2014 0 4 4 0.5 0.5 "up" -0.039
2009 2014 0 4 4 0.5 0.5 "up" -0.029
2009 2014 0 4 2 0.5 0.5 "up" -0.028
2009 2014 0 4 4 0.5 0.5 "up" -0.029
2009 2012 0 4 2 0.5 0.5 "up" -0.025
2009 2014 0 4 4 0.5 0.5 "up" -0.026
2009 2014 0 4 2 0.5 0.5 "up" -0.036
2009 2014 0 4 2 0.5 0.5 "up" -0.023
2008 2011 0 2 4 0.5 0.5 "up" -0.036
2008 2013 0 2 2 0.5 0.5 "up" -0.027
2008 2007 0 2 2 0.5 0.5 "up" -0.02
2008 2012 0 2 4 0.5 0.5 "up" -0.026
2008 2013 0 2 4 0.5 0.5 "up" -0.029
2008 2013 0 2 2 0.5 0.5 "up" -0.039
2008 2013 0 2 4 0.5 0.5 "up" -0.029
2008 2013 0 2 2 0.5 0.5 "up" -0.029
2008 2013 0 2 2 0.5 0.5 "up" -0.009
2008 2013 0 2 4 0.5 0.5 "up" -0.021
2008 2011 0 2 2 0.5 0.5 "up" -0.026
2008 2008 0 2 4 0.5 0.5 "up" -0.045
2008 2011 0 2 2 0.5 0.5 "up" -0.027
2008 2013 0 2 2 0.5 0.5 "up" -0.033
2008 2013 0 2 2 0.5 0.5 "up" -0.028
2008 2013 0 2 4 0.5 0.5 "up" -0.034
2008 2013 0 2 2 0.5 0.5 "up" -0.041
2008 2009 0 2 4 0.5 0.5 "up" -0.041
2008 2013 0 2 4 0.5 0.5 "up" -0.036
2008 2013 0 2 4 0.5 0.5 "up" -0.031
2008 2013 0 2 4 0.5 0.5 "up" -0.032
2008 2013 0 2 2 0.5 0.5 "up" -0.03
2008 2014 0 2 2 0.5 0.5 "up" -0.023
2008 2014 0 2 2 0.5 0.5 "up" -0.017
2008 2013 0 2 4 0.5 0.5 "up" -0.018
2008 2010 0 2 4 0.5 0.5 "up" -0.035
2008 2014 0 2 4 0.5 0.5 "up" -0.037
2008 2014 0 2 4 0.5 0.5 "up" -0.022
2008 2014 0 2 2 0.5 0.5 "up" -0.032
2008 2014 0 2 2 0.5 0.5 "up" -0.024
2008 2012 0 2 4 0.5 0.5 "up" -0.028
2008 2012 0 2 4 0.5 0.5 "up" -0.023
2008 2009 0 2 2 0.5 0.5 "up" -0.037
2008 2013 0 2 4 0.5 0.5 "up" -0.025
2008 2013 0 2 2 0.5 0.5 "up" -0.022
2008 2013 0 2 2 0.5 0.5 "up" -0.021
2008 2011 0 2 4 0.5 0.5 "up" -0.018
2008 2013 0 2 4 0.5 0.5 "up" -0.029
2008 2012 0 2 2 0.5 0.5 "up" -0.024
2008 2013 0 2 2 0.5 0.5 "up" -0.029
2008 2013 0 2 4 0.5 0.5 "up" -0.032
2008 2013 0 2 2 0.5 0.5 "up" -0.036
2008 2013 0 2 4 0.5 0.5 "up" -0.027
2008 2013 0 2 4 0.5 0.5 "up" -0.025
2008 2013 0 2 4 0.5 0.5 "up" -0.033
2008 2013 0 2 2 0.5 0.5 "up" 0.014
2008 2013 0 2 2 0.5 0.5 "up" -0.029
2008 2013 0 2 2 0.5 0.5 "up" -0.031
2008 2013 0 2 2 0.5 0.5 "up" -0.034
2008 2013 0 2 2 0.5 0.5 "up" -0.019
2008 2011 0 2 4 0.5 0.5 "up" -0.036
2008 2013 0 2 2 0.5 0.5 "up" -0.01
2008 2013 0 2 4 0.5 0.5 "up" -0.034
2008 2012 0 2 2 0.5 0.5 "up" -0.03
2008 2013 0 2 4 0.5 0.5 "up" -0.031
2008 2013 0 2 4 0.5 0.5 "up" -0.031
2008 2010 0 2 2 0.5 0.5 "up" -0.041
2008 2013 0 2 2 0.5 0.5 "up" -0.037
2008 2012 0 2 4 0.5 0.5 "up" -0.032
2008 2013 0 2 2 0.5 0.5 "up" -0.035
2008 2013 0 2 4 0.5 0.5 "up" -0.015
2008 2013 0 2 2 0.5 0.5 "up" -0.042
2008 2013 0 2 4 0.5 0.5 "up" -0.029
2008 2010 0 2 4 0.5 0.5 "up" -0.035
2008 2012 0 2 2 0.5 0.5 "up" -0.028
2008 2013 0 2 4 0.5 0.5 "up" -0.028
2008 2012 0 2 2 0.5 0.5 "up" -0.019
2008 2012 0 2 4 0.5 0.5 "up" -0.029
2008 2013 0 2 4 0.5 0.5 "up" -0.03
2008 2013 0 2 4 0.5 0.5 "up" -0.034
2008 2013 0 2 2 0.5 0.5 "up" -0.026
2008 2013 0 2 2 0.5 0.5 "up" -0.026
2008 2013 0 2 4 0.5 0.5 "up" -0.035
2008 2014 1 2 2 0.5 0.5 "hsp" 0.025
2008 2013 0 2 2 0.5 0.5 "up" -0.016
2008 2013 0 2 2 0.5 0.5 "up" -0.019
2008 2014 0 2 2 0.5 0.5 "up" -0.029
2008 2014 0 2 2 0.5 0.5 "up" -0.022
2008 2014 0 2 4 0.5 0.5 "up" -0.021
2008 2013 0 2 4 0.5 0.5 "up" -0.033
2008 2014 0 2 2 0.5 0.5 "up" -0.035
2008 2013 0 2 4 0.5 0.5 "up" -0.028
2008 2014 0 2 4 0.5 0.5 "up" -0.028
2008 2014 0 2 4 0.5 0.5 "up" -0.025
2008 2014 0 2 4 0.5 0.5 "up" -0.029
2008 2014 0 2 2 0.5 0.5 "up" -0.031
2008 2014 0 2 2 0.5 0.5 "up" -0.038
2008 2014 0 2 4 0.5 0.5 "up" -0.021
2008 2014 0 2 4 0.5 0.5 "up" -0.026
2008 2014 0 2 2 0.5 0.5 "up" -0.029
2008 2014 0 2 2 0.5 0.5 "up" -0.028
2008 2014 0 2 4 0.5 0.5 "up" -0.042
2008 2014 0 2 4 0.5 0.5 "up" -0.013
2008 2014 0 2 4 0.5 0.5 "up" -0.036
2008 2014 0 2 4 0.5 0.5 "up" -0.034
2008 2014 0 2 4 0.5 0.5 "up" -0.028
2008 2014 0 2 2 0.5 0.5 "up" -0.032
2008 2014 0 2 4 0.5 0.5 "up" -0.023
2008 2012 0 2 2 0.5 0.5 "up" -0.025
2008 2014 0 2 4 0.5 0.5 "up" -0.033
2008 2014 0 2 2 0.5 0.5 "up" -0.032
2008 2014 0 2 2 0.5 0.5 "up" -0.019
2011 2013 0 4 2 0.5 0.5 "up" -0.034
2011 2007 0 4 2 0.5 0.5 "up" -0.027
2011 2012 0 4 4 0.5 0.5 "up" -0.038
2011 2013 0 4 4 0.5 0.5 "up" -0.023
2011 2013 0 4 2 0.5 0.5 "up" -0.035
2011 2013 0 4 4 0.5 0.5 "up" -0.025
2011 2013 0 4 2 0.5 0.5 "up" -0.029
2011 2013 0 4 2 0.5 0.5 "up" -0.028
2011 2013 0 4 4 0.5 0.5 "up" -0.018
2011 2011 0 4 2 0.5 0.5 "up" -0.033
2011 2008 0 4 4 0.5 0.5 "up" -0.025
2011 2011 0 4 2 0.5 0.5 "up" -0.021
2011 2013 0 4 2 0.5 0.5 "up" -0.025
2011 2013 0 4 2 0.5 0.5 "up" -0.026
2011 2013 0 4 4 0.5 0.5 "up" -0.022
2011 2013 0 4 2 0.5 0.5 "up" -0.026
2011 2009 0 4 4 0.5 0.5 "up" -0.017
2011 2013 0 4 4 0.5 0.5 "up" -0.038
2011 2013 0 4 4 0.5 0.5 "up" -0.023
2011 2013 0 4 4 0.5 0.5 "up" -0.028
2011 2013 0 4 2 0.5 0.5 "up" -0.038
2011 2014 0 4 2 0.5 0.5 "up" -0.022
2011 2014 0 4 2 0.5 0.5 "up" -0.017
2011 2013 0 4 4 0.5 0.5 "up" -0.027
2011 2010 0 4 4 0.5 0.5 "up" -0.036
2011 2014 0 4 4 0.5 0.5 "up" -0.039
2011 2014 0 4 4 0.5 0.5 "up" -0.02
2011 2014 0 4 2 0.5 0.5 "up" -0.033
2011 2014 0 4 2 0.5 0.5 "up" -0.047
2011 2012 0 4 4 0.5 0.5 "up" -0.031
2011 2012 0 4 4 0.5 0.5 "up" -0.027
2011 2009 0 4 2 0.5 0.5 "up" -0.029
2011 2013 0 4 4 0.5 0.5 "up" -0.035
2011 2013 0 4 2 0.5 0.5 "up" -0.022
2011 2013 0 4 2 0.5 0.5 "up" -0.019
2011 2011 0 4 4 0.5 0.5 "up" -0.03
2011 2013 0 4 4 0.5 0.5 "up" -0.035
2011 2012 0 4 2 0.5 0.5 "up" -0.034
2011 2013 0 4 2 0.5 0.5 "up" -0.031
2011 2013 0 4 4 0.5 0.5 "up" 0.015
2011 2013 0 4 2 0.5 0.5 "up" -0.021
2011 2013 1 4 4 0.5 0.5 "hsp" 0.035
2011 2013 0 4 4 0.5 0.5 "up" -0.023
2011 2013 1 4 4 0.5 0.5 "hsp" 0.037
2011 2013 0 4 2 0.5 0.5 "up" -0.048
2011 2013 0 4 2 0.5 0.5 "up" -0.025
2011 2013 0 4 2 0.5 0.5 "up" -0.024
2011 2013 0 4 2 0.5 0.5 "up" -0.03
2011 2013 0 4 2 0.5 0.5 "up" -0.04
2011 2011 0 4 4 0.5 0.5 "up" -0.039
2011 2013 0 4 2 0.5 0.5 "up" -0.019
2011 2013 0 4 4 0.5 0.5 "up" -0.043
2011 2012 0 4 2 0.5 0.5 "up" -0.027
2011 2013 0 4 4 0.5 0.5 "up" -0.033
2011 2013 0 4 4 0.5 0.5 "up" -0.028
2011 2010 0 4 2 0.5 0.5 "up" -0.021
2011 2013 0 4 2 0.5 0.5 "up" -0.033
2011 2012 0 4 4 0.5 0.5 "up" -0.027
2011 2013 0 4 2 0.5 0.5 "up" -0.033
2011 2013 0 4 4 0.5 0.5 "up" -0.036
2011 2013 0 4 2 0.5 0.5 "up" -0.037
2011 2013 0 4 4 0.5 0.5 "up" -0.032
2011 2010 0 4 4 0.5 0.5 "up" -0.019
2011 2012 0 4 2 0.5 0.5 "up" -0.022
2011 2013 0 4 4 0.5 0.5 "up" -0.034
2011 2012 0 4 2 0.5 0.5 "up" -0.031
2011 2012 0 4 4 0.5 0.5 "up" -0.039
2011 2013 1 4 4 0.5 0.5 "hsp" 0.021
2011 2013 0 4 4 0.5 0.5 "up" -0.021
2011 2013 0 4 2 0.5 0.5 "up" -0.021
2011 2013 0 4 2 0.5 0.5 "up" -0.04
2011 2013 1 4 4 0.5 0.5 "hsp" 0.024
2011 2014 0 4 2 0.5 0.5 "up" -0.038
2011 2013 0 4 2 0.5 0.5 "up" -0.041
2011 2013 0 4 2 0.5 0.5 "up" -0.047
2011 2014 0 4 2 0.5 0.5 "up" -0.032
2011 2014 0 4 2 0.5 0.5 "up" -0.034
2011 2014 0 4 4 0.5 0.5 "up" -0.029
2011 2013 0 4 4 0.5 0.5 "up" -0.028
2011 2014 0 4 2 0.5 0.5 "up" -0.024
2011 2013 0 4 4 0.5 0.5 "up" -0.036
2011 2014 0 4 4 0.5 0.5 "up" -0.03
2011 2014 0 4 4 0.5 0.5 "up" -0.03
2011 2014 0 4 4 0.5 0.5 "up" -0.027
2011 2014 0 4 2 0.5 0.5 "up" -0.044
2011 2014 0 4 2 0.5 0.5 "up" -0.036
2011 2014 0 4 4 0.5 0.5 "up" -0.022
2011 2014 0 4 4 0.5 0.5 "up" -0.022
2011 2014 0 4 2 0.5 0.5 "up" -0.031
2011 2014 0 4 2 0.5 0.5 "up" -0.034
2011 2014 0 4 4 0.5 0.5 "up" -0.019
2011 2014 0 4 4 0.5 0.5 "up" -0.022
2011 2014 0 4 4 0.5 0.5 "up" -0.027
2011 2014 0 4 4 0.5 0.5 "up" -0.015
2011 2014 0 4 4 0.5 0.5 "up" -0.018
2011 2014 0 4 2 0.5 0.5 "up" -0.028
2011 2014 0 4 4 0.5 0.5 "up" -0.032
2011 2012 0 4 2 0.5 0.5 "up" -0.038
2011 2014 0 4 4 0.5 0.5 "up" -0.014
2011 2014 0 4 2 0.5 0.5 "up" -0.015
2011 2014 0 4 2 0.5 0.5 "up" -0.033
2013 2007 0 2 2 0.5 0.5 "up" -0.043
2013 2012 0 2 4 0.5 0.5 "up" -0.014
2013 2013 0 2 4 0.5 0.5 "up" -0.028
2013 2013 0 2 2 0.5 0.5 "up" -0.035
2013 2013 0 2 4 0.5 0.5 "up" -0.026
2013 2013 0 2 2 0.5 0.5 "up" -0.017
2013 2013 0 2 2 0.5 0.5 "up" -0.023
2013 2013 0 2 4 0.5 0.5 "up" -0.016
2013 2011 0 2 2 0.5 0.5 "up" -0.034
2013 2008 0 2 4 0.5 0.5 "up" -0.03
2013 2011 0 2 2 0.5 0.5 "up" -0.016
2013 2013 0 2 2 0.5 0.5 "up" -0.028
2013 2013 0 2 2 0.5 0.5 "up" -0.024
2013 2013 0 2 4 0.5 0.5 "up" -0.03
2013 2013 0 2 2 0.5 0.5 "up" -0.033
2013 2009 0 2 4 0.5 0.5 "up" -0.038
2013 2013 0 2 4 0.5 0.5 "up" -0.013
2013 2013 0 2 4 0.5 0.5 "up" -0.021
2013 2013 0 2 4 0.5 0.5 "up" -0.037
2013 2013 0 2 2 0.5 0.5 "up" -0.008
2013 2014 0 2 2 0.5 0.5 "up" -0.023
2013 2014 0 2 2 0.5 0.5 "up" -0.029
2013 2013 0 2 4 0.5 0.5 "up" -0.039
2013 2010 0 2 4 0.5 0.5 "up" -0.034
2013 2014 0 2 4 0.5 0.5 "up" -0.022
2013 2014 0 2 4 0.5 0.5 "up" -0.015
2013 2014 0 2 2 0.5 0.5 "up" -0.012
2013 2014 0 2 2 0.5 0.5 "up" -0.024
2013 2012 0 2 4 0.5 0.5 "up" -0.03
2013 2012 0 2 4 0.5 0.5 "up" -0.031
2013 2009 0 2 2 0.5 0.5 "up" -0.028
2013 2013 0 2 4 0.5 0.5 "up" -0.033
2013 2013 0 2 2 0.5 0.5 "up" -0.015
2013 2013 0 2 2 0.5 0.5 "up" -0.025
2013 2011 0 2 4 0.5 0.5 "up" -0.03
2013 2013 0 2 4 0.5 0.5 "up" -0.017
2013 2012 0 2 2 0.5 0.5 "up" -0.021
2013 2013 0 2 2 0.5 0.5 "up" -0.021
2013 2013 0 2 4 0.5 0.5 "up" -0.05
2013 2013 0 2 2 0.5 0.5 "up" -0.028
2013 2013 0 2 4 0.5 0.5 "up" -0.038
2013 2013 0 2 4 0.5 0.5 "up" -0.021
2013 2013 0 2 4 0.5 0.5 "up" -0.052
2013 2013 0 2 2 0.5 0.5 "up" -0.033
2013 2013 0 2 2 0.5 0.5 "up" -0.022
2013 2013 0 2 2 0.5 0.5 "up" -0.036
2013 2013 0 2 2 0.5 0.5 "up" -0.038
2013 2013 0 2 2 0.5 0.5 "up" -0.037
2013 2011 0 2 4 0.5 0.5 "up" -0.031
2013 2013 0 2 2 0.5 0.5 "up" -0.035
2013 2013 0 2 4 0.5 0.5 "up" -0.015
2013 2012 0 2 2 0.5 0.5 "up" -0.036
2013 2013 0 2 4 0.5 0.5 "up" -0.027
